Location,Latitude,Longitude
"R3H 0C9, WINNIPEG, MB",49.8955367,-97.1384584
"M1B 2G1, SCARBOROUGH, ON",43.7729744,-79.2576479
"T1H 5P6, LETHBRIDGE, AB",49.6945782,-112.8331033
"L4L 9C1, WOODBRIDGE, ON",43.7848982,-79.5923855
"98936, MOXEE, WA",46.5537388,-120.383116
"S0H 3S0, RUSH LAKE, SK",50.4046074,-107.4024878
"R2J 4E6, SPRINGFIELD, MB",49.92955035,-96.692835452736
"M6H 1R8, TORONTO, ON",43.6534817,-79.3839347
"T0G 0N0, CHISHOLM MILLS, AB",38.02677403743356,-78.46379001019018
"S9A 2X3, NORTH BATTLEFORD, SK",52.776186,-108.300476
"T2B 3M3, CALGARY, AB",51.0456064,-114.057541
"R2Y 3A1, WINNIPEG, MB",49.8955367,-97.1384584
"N0N 1M0, MOORETOWN, ON",42.8399547,-82.466326
"L3B 5N8, WELLAND, ON",42.9922181,-79.2484192
"T5L 3B2, EDMONTON, AB",53.5462055,-113.491241
"T6B 2X4, EDMONTON, AB",53.5462055,-113.491241
"N1L 1C2, GUELPH, ON",43.5460516,-80.2493276
"T0C 2N0, TEES, AB",52.4669886,-113.3211867
"77373, SPRING, TX",30.0795707,-95.4187924
"98424, TACOMA, WA",47.2455013,-122.438329
"S9H 5J5, SWIFT CURRENT, SK",50.2849138,-107.7984496
"P0S 1A0, BATCHAWANA BAY, ON",46.8818703,-84.4831314
"T5L 4H5, EDMONTON, AB",53.5462055,-113.491241
"T6B 2M5, EDMONTON, AB",53.5462055,-113.491241
"V4K 1A1, DELTA, BC",49.0846258,-123.057938
"L2S 1A1, ST CATHARINES, ON",43.1579812,-79.2441003
"K6K 1N6, CORNWALL, ON",45.0469989,-74.7333845
"N3H 1H7, CAMBRIDGE, ON",43.3600536,-80.3123023
"L2E 4B4, NIAGARA FALLS, ON",43.1065603,-79.0639039
"S0G 4S0, STONY BEACH, SK",50.4682596,-105.165394
"M1T 2M7, SCARBOROUGH, ON",43.7729744,-79.2576479
"L6H 6G4, OAKVILLE, ON",43.447436,-79.666672
"S3N 3V1, YORKTON, SK",51.212045,-102.461243
"R7A 0C2, BRANDON, MB",49.8511143,-99.9608924
"T5X 5V3, EDMONTON, AB",53.5462055,-113.491241
"T2B 3S2, CALGARY, AB",51.0456064,-114.057541
"H1J 2Z7, ANJOU, QC",45.6048982,-73.5466723
"P0X 1E0, KEJICK, ON",50.283589250000006,-92.30537651684034
"T5M 4C7, EDMONTON, AB",53.5462055,-113.491241
"T5S 2H3, EDMONTON, AB",53.5462055,-113.491241
"T7X 1C2, SPRUCE GROVE, AB",53.545204,-113.903503
"T7X 1A1, SPRUCE GROVE, AB",53.545204,-113.903503
"L5T 2B2, MISSISSAUGA, ON",43.5896231,-79.6443879
"P0T 1Y0, KASHABOWIE, ON",48.6528006,-90.4446244
"L6A 2A9, MAPLE, ON",43.8594952,-79.5068973
"S4N 5A3, REGINA, SK",50.4479733,-104.6158764
"60174, SAINT CHARLES, IL",47.7914638,-2.0094532
"L4W 4S2, MISSISSAUGA, ON",43.5896231,-79.6443879
"M1P 2B8, SCARBOROUGH, ON",43.7729744,-79.2576479
"M8Z 5A2, ETOBICOKE, ON",43.6435559,-79.5656326
"R2C 4W2, WINNIPEG, MB",49.8955367,-97.1384584
"R2R 1T7, WINNIPEG, MB",49.8955367,-97.1384584
"T8V 7V8, GRANDE PRAIRIE, AB",55.17108,-118.7949873
"T5L 4H3, EDMONTON, AB",53.5462055,-113.491241
"S7N 1N7, SASKATOON, SK",52.131802,-106.660767
"T1P 1B8, STRATHMORE, AB",51.0435486,-113.3998479
"A1N 5J6, MOUNT PEARL, NL",47.5239607,-52.811664
"T4L 2G6, LACOMBE, AB",52.4727515,-113.733215
"T4V 1R2, CAMROSE, AB",53.013131,-112.840576
"P1A 1B9, NORTH BAY, ON",46.3092115,-79.4607617
"T5L 4K8, EDMONTON, AB",53.5462055,-113.491241
"T6A 0A2, EDMONTON, AB",53.5462055,-113.491241
"S9H 5H8, SWIFT CURRENT, SK",50.2849138,-107.7984496
"S4R 7C9, REGINA, SK",50.4479733,-104.6158764
"P7A 1R1, THUNDER BAY, ON",48.406414,-89.259796
"V7B 1K3, RICHMOND, BC",49.163168,-123.137414
"T5V 1C6, EDMONTON, AB",53.5462055,-113.491241
"S3N 0C6, YORKTON, SK",51.212045,-102.461243
"T7Y 1C8, SPRUCE GROVE, AB",53.545204,-113.903503
"L4X 2C7, MISSISSAUGA, ON",43.5896231,-79.6443879
"N8A 1A1, WALLACEBURG, ON",42.5928652,-82.3873866
"T1P 1V8, STRATHMORE, AB",51.0435486,-113.3998479
"T5S 1M6, EDMONTON, AB",53.5462055,-113.491241
"P7B 4Z3, THUNDER BAY, ON",48.406414,-89.259796
"T5S 2C2, EDMONTON, AB",53.5462055,-113.491241
"R2V 2B4, WINNIPEG, MB",49.8955367,-97.1384584
"V4X 1S1, ABBOTSFORD, BC",49.0521162,-122.329479
"H9P 1A3, DORVAL, QC",45.4453082,-73.7510888
"N7G 4G2, STRATHROY, ON",42.966146,-81.59100834347846
"S6H 7V5, MOOSE JAW, SK",50.401515,-105.542908
"L4V 1L7, MISSISSAUGA, ON",43.5896231,-79.6443879
"T4G 1T4, INNISFAIL, AB",52.0274651,-113.9502354
"S4P 2L5, REGINA, SK",50.4479733,-104.6158764
"T1B 2K6, MEDICINE HAT, AB",50.04303,-110.679016
"T5J 2L4, EDMONTON, AB",53.5462055,-113.491241
"V0B 1G3, CRESTON, BC",49.0971526,-116.5129759
"L8E 2K1, HAMILTON, ON",43.2560802,-79.8728583
"T2B 3R7, CALGARY, AB",51.0456064,-114.057541
"K6H 7A1, CORNWALL, ON",45.0469989,-74.7333845
"R2R 1T9, WINNIPEG, MB",49.8955367,-97.1384584
"T0J 1A0, DUNMORE, AB",49.9696634,-110.5838753
"T6P 1M9, EDMONTON, AB",53.5462055,-113.491241
"Y1A 5P9, WHITEHORSE, YT",60.721571,-135.054932
"S4N 5W5, REGINA, SK",50.4479733,-104.6158764
"87319, MENTMORE, NM",35.5149551,-108.845221
"R5A 1B4, ST ADOLPHE, MB",49.677499,-97.11228
"S0H 0R0, CARON, SK",50.4588389,-105.8711949
"T6N 1A2, EDMONTON, AB",53.5462055,-113.491241
"T3Z 2B8, CALGARY, AB",51.0456064,-114.057541
"T0H 1C0, DEMMITT, AB",55.445229,-119.9025411
"T7X 3G2, SPRUCE GROVE, AB",53.545204,-113.903503
"V6P 3H1, VANCOUVER, BC",49.2608724,-123.113952
"T7A 1A1, DRAYTON VALLEY, AB",53.2205548,-114.9832127
"R2Y 0H2, WINNIPEG, MB",49.8955367,-97.1384584
"R3E 0G3, WINNIPEG, MB",49.8955367,-97.1384584
"T5W 4Y5, EDMONTON, AB",53.5462055,-113.491241
"L5T 2Z3, MISSISSAUGA, ON",43.5896231,-79.6443879
"M1V 5A1, SCARBOROUGH, ON",43.7729744,-79.2576479
"V1J 1N7, FORT ST JOHN, BC",56.2524039,-120.846943
"K8V 5R5, TRENTON, ON",44.1019126,-77.57539
"L5T 2A4, MISSISSAUGA, ON",43.5896231,-79.6443879
"L9S 3L3, INNISFIL, ON",44.3150892,-79.5461073
"N2E 1A1, KITCHENER, ON",43.451291,-80.4927815
"R2H 3B2, WINNIPEG, MB",49.8955367,-97.1384584
"V6A 3S9, VANCOUVER, BC",49.2608724,-123.113952
"L4B 4A1, RICHMOND HILL, ON",43.8801166,-79.4392925
"S4Y 1H3, REGINA, SK",50.4479733,-104.6158764
"N0R 1C0, EMERYVILLE, ON",42.2976601,-82.7613582
"T5L 4K9, EDMONTON, AB",53.5462055,-113.491241
"J2A 1A1, SAINT-NICEPHORE, QC",45.829536,-72.4202844
"M1V 2J8, SCARBOROUGH, ON",43.7729744,-79.2576479
"R3N 1V3, WINNIPEG, MB",49.8955367,-97.1384584
"T7Y 1C1, SPRUCE GROVE, AB",53.545204,-113.903503
"R3J 3X4, WINNIPEG, MB",49.8955367,-97.1384584
"T0B 2H0, IRMA, AB",52.917029,-111.2323198
"R0K 0A0, ALEXANDER, MB",50.43490475,-96.03604500106846
"T2H 0B1, CALGARY, AB",51.0456064,-114.057541
"T4S 2C5, RED DEER COUNTY, AB",52.1040224,-113.767473
"64482, ROCK PORT, MO",40.4111122,-95.5169286
"T1H 0A4, LETHBRIDGE, AB",49.6945782,-112.8331033
"R2R 0N9, WINNIPEG, MB",49.8955367,-97.1384584
"N0G 1A0, ARTHUR, ON",43.8309446,-80.5355526
"M8Z 4X6, ETOBICOKE, ON",43.6435559,-79.5656326
"L6S 6E1, BRAMPTON, ON",43.685832,-79.7599366
"M9W 6H1, ETOBICOKE, ON",43.6435559,-79.5656326
"L2V 1A1, THOROLD, ON",43.1249127,-79.2005935
"M2K 1A4, NORTH YORK, ON",43.7543311,-79.449109096412
"V6V 2W2, RICHMOND, BC",49.163168,-123.137414
"V3C 6G4, PORT COQUITLAM, BC",49.2621643,-122.780542
"L4K 3Z2, CONCORD, ON",43.8003622,-79.4993876
"T4H 1E9, OLDS, AB",51.7923735,-114.1130367
"T1J 4P8, LETHBRIDGE, AB",49.6945782,-112.8331033
"L1B 1C2, NEWCASTLE, ON",43.9174838,-78.5888307
"T5M 1Y3, EDMONTON, AB",53.5462055,-113.491241
"N4S 8K8, WOODSTOCK, ON",43.1301111,-80.7562977
"N3Y 4K3, SIMCOE, ON",44.5014007,-79.7038708
"S4N 0A5, REGINA, SK",50.4479733,-104.6158764
"K9V 4S5, LINDSAY, ON",44.3551266,-78.7369939
"S9H 5K9, SWIFT CURRENT, SK",50.2849138,-107.7984496
"M9W 5N5, ETOBICOKE, ON",43.6435559,-79.5656326
"P9N 2T6, KENORA, ON",54.0245941,-89.1618188
"71129, SHREVEPORT, LA",32.5135356,-93.7477839
"R0M 0S0, GRISWOLD, MB",49.7760143,-100.4718239
"S4S 5S8, REGINA, SK",50.4479733,-104.6158764
"T4B 2B2, AIRDRIE, AB",51.28597,-114.01062
"64503, SAINT JOSEPH, MO",39.7686055,-94.8466322
"T3H 1A1, CALGARY, AB",51.0456064,-114.057541
"J3L 6V7, CHAMBLY, QC",45.4483467,-73.2936944
"L4L 8P3, WOODBRIDGE, ON",43.7848982,-79.5923855
"R4H 1J9, HEADINGLEY, MB",49.868087,-97.391052
"R7A 7B2, BRANDON, MB",49.8511143,-99.9608924
"L1V 3N7, PICKERING, ON",43.835765,-79.090576
"R3H 0C8, WINNIPEG, MB",49.8955367,-97.1384584
"V4G 1H3, DELTA, BC",49.0846258,-123.057938
"T2C 4X9, CALGARY, AB",51.0456064,-114.057541
"V2Y 1L2, LANGLEY, BC",49.1039289,-122.657047
"T8L 3Z9, FORT SASKATCHEWAN, AB",53.7128571,-113.214894
"R2C 3B5, WINNIPEG, MB",49.8955367,-97.1384584
"S3N 0Z7, YORKTON, SK",51.212045,-102.461243
"L5C 1W4, MISSISSAUGA, ON",43.5896231,-79.6443879
"T2C 4Y6, CALGARY, AB",51.0456064,-114.057541
"T5V 1R2, EDMONTON, AB",53.5462055,-113.491241
"M1X 1W5, SCARBOROUGH, ON",43.7729744,-79.2576479
"L6L 6R7, OAKVILLE, ON",43.447436,-79.666672
"M1S 4N7, SCARBOROUGH, ON",43.7729744,-79.2576479
"L6T 4H6, BRAMPTON, ON",43.685832,-79.7599366
"M9W 1M4, ETOBICOKE, ON",43.6435559,-79.5656326
"T2B 3N5, CALGARY, AB",51.0456064,-114.057541
"S9A 0A1, NORTH BATTLEFORD, SK",52.776186,-108.300476
"S7H 0A4, SASKATOON, SK",52.131802,-106.660767
"T6J 4C1, EDMONTON, AB",53.5462055,-113.491241
"P0R 1A0, ALGOMA MILLS, ON",46.1861188,-82.8196518
"63873, PORTAGEVILLE, MO",36.4292995,-89.7012995
"L4K 2A6, CONCORD, ON",43.8003622,-79.4993876
"L7E 3G1, BOLTON, ON",43.879548,-79.73826
"T9E 6R3, LEDUC, AB",53.2607825,-113.5511681
"R4H 1G7, HEADINGLEY, MB",49.868087,-97.391052
"M8Z 2H1, ETOBICOKE, ON",43.6435559,-79.5656326
"L4W 2S4, MISSISSAUGA, ON",43.5896231,-79.6443879
"T5L 4L6, EDMONTON, AB",53.5462055,-113.491241
"V3L 5A9, NEW WESTMINSTER, BC",49.2067726,-122.9108818
"S3N 0B4, YORKTON, SK",51.212045,-102.461243
"L2R 7B3, ST CATHARINES, ON",43.1579812,-79.2441003
"T7V 1N4, HINTON, AB",53.3990512,-117.5886772
"V2R 4K8, CHILLIWACK, BC",49.1709788,-121.95255
"T1A 2B1, MEDICINE HAT, AB",50.04303,-110.679016
"V1M 3W5, LANGLEY, BC",49.1039289,-122.657047
"P5N 1B4, KAPUSKASING, ON",49.416667,-82.433333
"T1R 0A5, BROOKS, AB",50.571027,-111.893005
"B4H 4R5, AMHERST, NS",45.8304907,-64.2125854
"L5N 3L9, MISSISSAUGA, ON",43.5896231,-79.6443879
"N0K 1N0, MITCHELL, ON",43.467942,-81.197899
"T0J 2B0, MORRIN, AB",51.6604571,-112.7643778
"V6V 1A1, RICHMOND, BC",49.163168,-123.137414
"L4K 2T4, CONCORD, ON",43.8003622,-79.4993876
"J6R 2L1, MERCIER, QC",45.310444,-73.746051
"T4P 3S2, RED DEER, AB",52.2690628,-113.8141464
"V1M 3A7, LANGLEY, BC",49.1039289,-122.657047
"L3V 1A1, ORILLIA, ON",44.6066135,-79.4169256
"S0N 1Y0, PIAPOT, SK",50.0138804,-109.0752328
"T1H 0P6, LETHBRIDGE, AB",49.6945782,-112.8331033
"T5Y 2Y5, EDMONTON, AB",53.5462055,-113.491241
"R7B 2J1, BRANDON, MB",49.8511143,-99.9608924
"T3C 1S3, CALGARY, AB",51.0456064,-114.057541
"R7A 0E1, BRANDON, MB",49.8511143,-99.9608924
"L6Z 3L2, BRAMPTON, ON",43.685832,-79.7599366
"C1E 1Z3, CHARLOTTETOWN, PE",46.234953,-63.132935
"T5S 2A9, EDMONTON, AB",53.5462055,-113.491241
"P0K 1T0, SWASTIKA, ON",48.1087386,-80.1043346
"V3S 9H7, SURREY, BC",49.1913033,-122.849143
"L4K 2W9, CONCORD, ON",43.8003622,-79.4993876
"T2A 7B3, CALGARY, AB",51.0456064,-114.057541
"T7X 3G6, SPRUCE GROVE, AB",53.545204,-113.903503
"T2B 3S8, CALGARY, AB",51.0456064,-114.057541
"L4N 3A5, BARRIE, ON",44.3893208,-79.6901302
"T9X 1H2, VERMILION, AB",53.3527093,-110.8542072
"T1Y 7C1, CALGARY, AB",51.0456064,-114.057541
"T6B 3H3, EDMONTON, AB",53.5462055,-113.491241
"L5T 1A8, MISSISSAUGA, ON",43.5896231,-79.6443879
"R7B 1J1, BRANDON, MB",49.8511143,-99.9608924
"T8A 4G2, SHERWOOD PARK, AB",53.5256963,-113.296631
"V4W 1A1, LANGLEY, BC",49.1039289,-122.657047
"L6W 3W6, BRAMPTON, ON",43.685832,-79.7599366
"M9W 6C2, ETOBICOKE, ON",43.6435559,-79.5656326
"T9E 8K1, LEDUC, AB",53.2607825,-113.5511681
"M8W 1T3, ETOBICOKE, ON",43.6435559,-79.5656326
"T9C 1C7, VEGREVILLE, AB",53.5,-112.05
"M1B 1Y4, SCARBOROUGH, ON",43.7729744,-79.2576479
"G1P 4B7, QUEBEC, QC",46.8137431,-71.2084061
"60033, HARVARD, IL",42.422241,-88.6137101
"T6B 2J6, EDMONTON, AB",53.5462055,-113.491241
"T5M 4B8, EDMONTON, AB",53.5462055,-113.491241
"L6T 4M2, BRAMPTON, ON",43.685832,-79.7599366
"L6T 5J5, BRAMPTON, ON",43.685832,-79.7599366
"S9V 0A4, LLOYDMINSTER, SK",53.2816669,-109.98633896592374
"L5S 1L8, MISSISSAUGA, ON",43.5896231,-79.6443879
"75155, RICE, TX",32.2437586,-96.4985967
"S0M 0P0, DELMAS, SK",52.9294289,-108.601041
"K4B 1H9, GLOUCESTER, ON",45.3583853,-75.57073113927936
"M9W 1C3, ETOBICOKE, ON",43.6435559,-79.5656326
"T5R 2Y5, EDMONTON, AB",53.5462055,-113.491241
"S3N 3B8, YORKTON, SK",51.212045,-102.461243
"T6N 1L5, EDMONTON, AB",53.5462055,-113.491241
"T8L 4A4, FORT SASKATCHEWAN, AB",53.7128571,-113.214894
"N0M 1L0, CLINTON, ON",43.617187,-81.539576
"T2E 8N4, CALGARY, AB",51.0456064,-114.057541
"T9E 7G1, LEDUC, AB",53.2607825,-113.5511681
"T5V 1N9, EDMONTON, AB",53.5462055,-113.491241
"77086, HOUSTON, TX",29.7589382,-95.3676974
"T8E 2E6, ARDROSSAN, AB",53.5517087,-113.143322
"N1A 1H2, DUNNVILLE, ON",42.9059168,-79.6188457
"T6S 1G9, EDMONTON, AB",53.5462055,-113.491241
"L4K 4N5, CONCORD, ON",43.8003622,-79.4993876
"R4H 1C6, HEADINGLEY, MB",49.868087,-97.391052
"H3G 1T7, MONTREAL, QC",45.5031824,-73.5698065
"V2A 7V3, PENTICTON, BC",49.5003268,-119.593249
"R4A 5A8, WEST ST PAUL, MB",49.997147,-97.077942
"L1V 3V7, PICKERING, ON",43.835765,-79.090576
"J2N 1R1, FARNHAM, QC",45.2831,-72.974968
"T1P 1C1, STRATHMORE, AB",51.0435486,-113.3998479
"V1G 4K6, DAWSON CREEK, BC",55.7605306,-120.2364453
"M9M 1B9, NORTH YORK, ON",43.7543311,-79.449109096412
"S6H 0W7, MOOSE JAW, SK",50.401515,-105.542908
"L4V 1B8, MISSISSAUGA, ON",43.5896231,-79.6443879
"T2G 3W7, CALGARY, AB",51.0456064,-114.057541
"V3S 5N4, SURREY, BC",49.1913033,-122.849143
"L4W 3W5, MISSISSAUGA, ON",43.5896231,-79.6443879
"T5L 2Y3, EDMONTON, AB",53.5462055,-113.491241
"75603, LONGVIEW, TX",32.5007031,-94.74049
"S4N 5B1, REGINA, SK",50.4479733,-104.6158764
"R3E 0K5, WINNIPEG, MB",49.8955367,-97.1384584
"57579, WHITE RIVER, SD",43.5699383,-100.748519
"V5J 4Z5, BURNABY, BC",49.2433804,-122.972545
"E1A 2B9, DIEPPE, NB",46.0966797,-64.7357347
"H4N 1V8, SAINT-LAURENT, QC",47.1519,-72.2818354
"L4N 5B6, BARRIE, ON",44.3893208,-79.6901302
"S0K 0G0, ANNAHEIM, SK",52.318492,-104.8191277
"M8Z 4B7, ETOBICOKE, ON",43.6435559,-79.5656326
"L5T 2V7, MISSISSAUGA, ON",43.5896231,-79.6443879
"S6H 0B4, MOOSE JAW, SK",50.401515,-105.542908
"N0L 1V0, MOSSLEY, ON",42.9461871,-81.0118286
"T2E 6N5, CALGARY, AB",51.0456064,-114.057541
"P5N 1A9, KAPUSKASING, ON",49.416667,-82.433333
"M9W 1K1, ETOBICOKE, ON",43.6435559,-79.5656326
"P0R 1L0, THESSALON, ON",46.2638311,-83.5483478
"L2A 3P1, FORT ERIE, ON",42.91308,-78.918611
"H4N 1J7, SAINT-LAURENT, QC",47.1519,-72.2818354
"S4N 0B6, REGINA, SK",50.4479733,-104.6158764
"N0P 1J0, COMBER, ON",42.2324646,-82.5524942
"T0E 1Y0, ROCHFORT BRIDGE, AB",53.9146043,-115.0364658
"H2P 2S7, MONTREAL, QC",45.5031824,-73.5698065
"T2C 2V1, CALGARY, AB",51.0456064,-114.057541
"S7K 8G3, SASKATOON, SK",52.131802,-106.660767
"H1P 1Z4, SAINT-LEONARD, QC",45.58671,-73.5969488
"L4T 3L8, MISSISSAUGA, ON",43.5896231,-79.6443879
"L4K 2K1, CONCORD, ON",43.8003622,-79.4993876
"L6C 1K9, MARKHAM, ON",43.8563707,-79.3376825
"L4R 1A4, MIDLAND, ON",44.750147,-79.885712
"S7K 2N8, SASKATOON, SK",52.131802,-106.660767
"T5G 2P1, EDMONTON, AB",53.5462055,-113.491241
"V1M 3B5, LANGLEY, BC",49.1039289,-122.657047
"M9W 4X2, ETOBICOKE, ON",43.6435559,-79.5656326
"L6Y 5J2, BRAMPTON, ON",43.685832,-79.7599366
"K0E 1R0, MALLORYTOWN, ON",44.4775491,-75.8792729
"T1H 5E5, LETHBRIDGE, AB",49.6945782,-112.8331033
"T9C 1C1, VEGREVILLE, AB",53.5,-112.05
"T2C 2V4, CALGARY, AB",51.0456064,-114.057541
"T6T 1B4, EDMONTON, AB",53.5462055,-113.491241
"V5X 3L8, VANCOUVER, BC",49.2608724,-123.113952
"P1H 1B9, HUNTSVILLE, ON",45.3263919,-79.218434
"T6E 5P2, EDMONTON, AB",53.5462055,-113.491241
"R7A 0B4, BRANDON, MB",49.8511143,-99.9608924
"V4C 6P7, DELTA, BC",49.0846258,-123.057938
"V3L 5E6, NEW WESTMINSTER, BC",49.2067726,-122.9108818
"J2C 8E9, DRUMMONDVILLE, QC",45.8864303,-72.5018764
"T1Y 6X7, CALGARY, AB",51.0456064,-114.057541
"T2A 4X1, CALGARY, AB",51.0456064,-114.057541
"T5M 3Z2, EDMONTON, AB",53.5462055,-113.491241
"T5M 4E4, EDMONTON, AB",53.5462055,-113.491241
"T6B 2T6, EDMONTON, AB",53.5462055,-113.491241
"L4L 8M1, WOODBRIDGE, ON",43.7848982,-79.5923855
"T1R 0A8, BROOKS, AB",50.571027,-111.893005
"S7R 1A1, SASKATOON, SK",52.131802,-106.660767
"T8A 1A2, SHERWOOD PARK, AB",53.5256963,-113.296631
"T3J 4T7, CALGARY, AB",51.0456064,-114.057541
"T6B 3E5, EDMONTON, AB",53.5462055,-113.491241
"T5V 1C4, EDMONTON, AB",53.5462055,-113.491241
"T7N 1A5, BARRHEAD, AB",54.1262362,-114.4044117
"R3P 2R2, WINNIPEG, MB",49.8955367,-97.1384584
"T0B 2B0, HILLIARD, AB",53.6394001,-112.4821727
"M1E 3X6, SCARBOROUGH, ON",43.7729744,-79.2576479
"R3G 0J8, WINNIPEG, MB",49.8955367,-97.1384584
"T5S 2S8, EDMONTON, AB",53.5462055,-113.491241
"T5L 4R5, EDMONTON, AB",53.5462055,-113.491241
"T1H 5E2, LETHBRIDGE, AB",49.6945782,-112.8331033
"R3V 1T8, WINNIPEG, MB",49.8955367,-97.1384584
"L5R 3W7, MISSISSAUGA, ON",43.5896231,-79.6443879
"R0K 0G0, BROOKDALE, MB",49.52446050460425,-96.67747454108974
"97918, VALE, OR",43.982063,-117.238456
"V3A 1M7, LANGLEY, BC",49.1039289,-122.657047
"V4N 1R6, SURREY, BC",49.1913033,-122.849143
"L9T 3Z9, MILTON, ON",43.513671,-79.882817
"L0L 2L0, SHANTY BAY, ON",45.014582,-79.4835144
"R4H 1E5, HEADINGLEY, MB",49.868087,-97.391052
"R3T 5P1, WINNIPEG, MB",49.8955367,-97.1384584
"T9A 3E9, WETASKIWIN, AB",52.968492,-113.36792
"P0J 1K0, HAILEYBURY, ON",47.4441901,-79.6360804
"T9E 8A1, NISKU, AB",53.333333,-113.533333
"N0L 1G0, DORCHESTER, ON",42.9886863,-81.0586953
"L7E 1K3, BOLTON, ON",43.879548,-79.73826
"S9A 3K3, NORTH BATTLEFORD, SK",52.776186,-108.300476
"T5M 3T3, EDMONTON, AB",53.5462055,-113.491241
"S9A 2M6, NORTH BATTLEFORD, SK",52.776186,-108.300476
"R3T 0T5, WINNIPEG, MB",49.8955367,-97.1384584
"V0B 1M4, FERNIE, BC",49.5041747,-115.062867
"N3E 1A4, CAMBRIDGE, ON",43.3600536,-80.3123023
"T5L 2H2, EDMONTON, AB",53.5462055,-113.491241
"L7C 1A3, CALEDON, ON",43.832069849999996,-79.90668711186211
"T5S 1J7, EDMONTON, AB",53.5462055,-113.491241
"T9G 2A2, DEVON, AB",53.3633545,-113.7316992
"N1T 1B9, CAMBRIDGE, ON",43.3600536,-80.3123023
"J6S 6L8, SAINT-TIMOTHEE, QC",45.2898118,-74.0416901
"T8A 4H1, SHERWOOD PARK, AB",53.5256963,-113.296631
"L1N 1G4, WHITBY, ON",43.87982,-78.9421751
"L6H 6R7, OAKVILLE, ON",43.447436,-79.666672
"T1X 1N3, CHESTERMERE, AB",51.0449653,-113.821414
"T9M 1M9, COLD LAKE, AB",54.46046,-110.192871
"N4W 3G8, LISTOWEL, ON",43.731593,-80.952882
"J7J 2A1, MIRABEL, QC",45.6452452,-74.0731738
"T6V 1A8, EDMONTON, AB",53.5462055,-113.491241
"R2J 3R4, WINNIPEG, MB",49.8955367,-97.1384584
"V2R 5E7, CHILLIWACK, BC",49.1709788,-121.95255
"R0M 1H0, MCAULEY, MB",53.7618141,-94.5811005
"T8H 2G9, SHERWOOD PARK, AB",53.5256963,-113.296631
"M1M 3J2, SCARBOROUGH, ON",43.7729744,-79.2576479
"T6N 1J4, EDMONTON, AB",53.5462055,-113.491241
"R3Y 1G8, WINNIPEG, MB",49.8955367,-97.1384584
"R2E 1B6, EAST ST PAUL, MB",49.979488,-97.014771
"J6Y 1H6, TERREBONNE, QC",45.7081005,-73.6515157
"V1G 1P7, DAWSON CREEK, BC",55.7605306,-120.2364453
"M8Z 5A5, ETOBICOKE, ON",43.6435559,-79.5656326
"T7S 1K4, WHITECOURT, AB",54.1424574,-115.6846504
"M9W 5A2, ETOBICOKE, ON",43.6435559,-79.5656326
"08060, MOUNT HOLLY, NJ",39.9928898,-74.7876624
"T6B 3M7, EDMONTON, AB",53.5462055,-113.491241
"T5Y 3A5, EDMONTON, AB",53.5462055,-113.491241
"V4G 1E5, DELTA, BC",49.0846258,-123.057938
"T0H 3Z0, LITTLE SMOKY, AB",54.7374748,-117.1776009
"S4S 5E1, REGINA, SK",50.4479733,-104.6158764
"T7X 1T3, SPRUCE GROVE, AB",53.545204,-113.903503
"R7A 0C1, BRANDON, MB",49.8511143,-99.9608924
"V3R 6T5, SURREY, BC",49.1913033,-122.849143
"T9G 2B2, DEVON, AB",53.3633545,-113.7316992
"J3X 2G8, VARENNES, QC",45.6834691,-73.4362737
"L4H 2G4, WOODBRIDGE, ON",43.7848982,-79.5923855
"R0E 0N0, FALCON BEACH, MB",49.68483535,-95.32282901557984
"07846, JOHNSONBURG, NJ",40.9645422,-74.8785026
"M9W 1N4, ETOBICOKE, ON",43.6435559,-79.5656326
"V6A 3V7, VANCOUVER, BC",49.2608724,-123.113952
"V3M 6S7, DELTA, BC",49.0846258,-123.057938
"T5H 3P7, EDMONTON, AB",53.5462055,-113.491241
"R3T 0T3, WINNIPEG, MB",49.8955367,-97.1384584
"T0A 0E0, ATMORE, AB",54.819444,-112.548056
"L4K 3X3, CONCORD, ON",43.8003622,-79.4993876
"R2C 0H6, WINNIPEG, MB",49.8955367,-97.1384584
"J5J 1R2, SAINTE-SOPHIE, QC",45.5468073,-73.4550466
"L1S 1R7, AJAX, ON",43.8505287,-79.0208814
"T2Z 4A7, CALGARY, AB",51.0456064,-114.057541
"T5Z 2G1, EDMONTON, AB",53.5462055,-113.491241
"T1R 0C6, BROOKS, AB",50.571027,-111.893005
"L6T 5E7, BRAMPTON, ON",43.685832,-79.7599366
"T1J 3Y4, LETHBRIDGE, AB",49.6945782,-112.8331033
"N9C 1A1, WINDSOR, ON",42.2858536,-82.9780695
"K6V 7E5, ELIZABETHTOWN, ON",44.64575015,-75.77843365613728
"T3J 1X9, CALGARY, AB",51.0456064,-114.057541
"N6M 1E1, LONDON, ON",42.9832406,-81.243372
"L4W 1S1, MISSISSAUGA, ON",43.5896231,-79.6443879
"L6W 1A1, BRAMPTON, ON",43.685832,-79.7599366
"M4G 4H2, EAST YORK, ON",43.699971000000005,-79.33251996261595
"T6P 1L9, EDMONTON, AB",53.5462055,-113.491241
"P0K 1W0, VAL GAGNE, ON",48.6164711,-80.6378602
"T2P 2Z1, CALGARY, AB",51.0456064,-114.057541
"S4A 0B8, ESTEVAN, SK",49.1428076,-102.991075
